ID,Group,Feature_1,Feature_2,Feature_3
ID082,B,2297.942850737978,398.62022348230374,4594.5749297434695
ID412,B,2299.7479846879173,412.49163696922477,4601.305585328699
ID941,B,2591.473858359531,402.8380010346045,5169.441770249167
ID071,B,2994.6325840442923,408.9176426545706,6007.449797829159
ID453,C,2413.176936105865,413.3282842595581,-1981.9730263272893
ID066,A,2907.889968886791,391.49662776743975,6757.961456734336
ID286,C,3159.4384043544856,401.0586768608342,-2766.3612505207366
ID770,C,2851.7007088118708,382.7534719764982,-2481.955269549078
ID705,A,3061.1016865496313,383.79755861982795,7254.483276848757
ID442,A,2380.8673655898897,400.0053057953504,5151.557134199635
ID218,B,2344.0421891642072,384.8531538605894,4681.137803842175
ID424,B,2999.7217354449317,398.7516519446825,5996.052286598618
ID846,B,2240.1210499418803,371.62854869635106,4476.166517986401
ID222,C,2447.5385454910015,412.3800608040442,-2041.9569640705881
ID419,B,2386.015238328006,393.240533852569,4770.017239029389
ID599,A,2445.9276094758084,382.5975917650397,5436.405214562383
ID225,B,2538.4708023891462,413.0418265912856,5082.019819372563
ID254,A,2716.9961825737983,372.5723495136485,6295.387884544994
ID018,A,2613.802828113321,383.83106715877034,5941.872798645137
ID575,C,2633.209478632419,410.64754743532944,-2221.9052751067306
ID556,A,2766.411617055809,387.8536449383294,6365.459974296801
ID298,B,2175.244794094936,401.8058489553465,4330.922949816331
ID024,A,2878.453467235373,420.90903760461964,6517.470891575167
ID812,B,2504.673695780726,415.57541637774153,4997.028658648151
ID680,C,2179.079012731867,424.6534845592263,-1743.3948736817094
ID766,A,2479.796860266623,422.1477267259479,5326.347586187281
ID584,A,1968.5237225457213,417.71927247737824,3800.16385583051
ID054,A,2541.1732355332547,371.4718558371873,5738.9203015446465
ID366,B,2612.5328875368673,401.98482067947253,5243.9385877231125
ID432,A,2725.7955630387287,388.3768384790038,6219.514972076711
ID501,B,2727.1048509034513,402.0778449377968,5442.900194573076
ID838,A,1979.461065807232,409.903399789789,3886.3645650615586
ID530,B,2403.009032129794,385.3420028266674,4797.896637245423
ID158,A,2431.0947539013505,408.98545289955274,5238.216281045575
ID832,A,2243.489267262206,401.9546588451617,4717.210444528854
ID244,A,1880.2101260502616,425.40628005044357,3509.58505344507
ID161,B,2498.0479486777513,428.2647314354107,4992.059176405616
ID822,A,2426.8765095679432,393.9525000168008,5299.767816096776
ID153,A,2653.2069071851306,410.78424028619446,5920.598575317447
ID901,C,2263.212570795377,420.9097804042361,-1839.1232524771935
ID571,C,2235.571427403115,433.01569376394815,-1817.553476099591
ID029,C,2543.0120293253945,375.4943183581941,-2152.325312618352
ID174,B,2411.4356611413614,387.33880090046017,4798.155761082927
ID047,C,2780.2030817958366,421.50712013472037,-2356.6858592363255
ID025,A,2035.6554799755072,403.38174643750637,4122.1193070319905
ID382,A,3116.0933661046247,386.76596866126096,7424.459019036607
ID790,B,2315.3502578041325,413.8891741380849,4624.365446286493
ID850,B,2963.1913718141755,392.1120394934375,5913.385424857173
ID856,B,2589.4015635524643,418.1467526584397,5167.518652233043
ID653,A,2301.3215832969163,375.1629017525095,5034.403561878405
ID567,C,2450.683062558442,387.44042383261143,-2064.591940451509
ID536,B,2491.6389006658674,413.29206416933374,4971.948635397689
ID135,B,2265.0079860162164,409.0989136495871,4527.44086758021
ID569,C,2775.6242333213845,401.8023175501463,-2364.06374411785
ID925,B,2130.006885028859,395.2066318039249,4277.527781302252
ID902,A,2795.235443726943,404.3927906568831,6352.898673564632
ID250,C,2602.033947975901,408.6613414011253,-2188.338547933956
ID950,C,2566.7083210380943,412.41019809648003,-2142.5316805942502
ID049,B,2574.5018686730614,370.2905251692883,5158.94326802947
ID342,A,2490.0607017929447,377.43924755990764,5570.664328651739
ID079,B,2804.6255172641986,396.5608809607684,5608.854044471905
ID491,B,2595.3779314767403,422.2531166087068,5185.089926360766
ID532,A,2751.144487093485,412.2673444397612,6193.520571324186
ID724,A,2232.8409027685575,420.52411397392086,4583.438148257004
ID946,B,2343.3281198453674,396.4089916233534,4688.225595588027
ID397,B,2923.2258391363207,404.85075701471044,5863.8843028175
ID652,A,2846.2971104513963,405.5203207929544,6497.006699950944
ID867,B,2249.8865285204583,398.1787587765664,4491.467301219405
ID008,C,2927.19258615531,385.03899152299834,-2530.2120984494222
ID272,B,2509.322469039665,378.161732534496,5026.266459011294
ID716,B,2060.3503579230837,384.93705721580477,4139.1684759985765
ID993,C,2602.3670500848352,385.29049602224165,-2202.5211933091314
ID373,C,2230.966125275693,394.248126900065,-1831.4706030269208
ID306,C,2356.582687019864,384.7310373738142,-1978.1796205812832
ID040,B,2408.5206190856607,412.1097455166066,4812.516024099844
ID722,C,1827.3198157592292,406.67956288779754,-1417.924181442195
ID326,A,2542.381546157268,391.03074754411574,5661.526004979211
ID395,C,2684.4316707414173,377.8349035300148,-2309.639792323419
ID129,C,2746.162054491934,417.9672878552067,-2327.7520325845285
ID284,C,2424.642658794658,392.0427551579933,-2010.6390692953648
ID313,B,2497.970498890728,406.9002329487972,4999.456601537943
ID271,C,2484.819764409965,411.2922423437796,-2071.455495748992
ID114,B,2696.158066503745,405.56997006845927,5407.376648092366
ID642,C,2710.753831710171,384.9601516868133,-2316.1495168037786
ID417,A,2602.775710300521,391.6745903272926,5849.11064379957
ID645,B,2608.2814586059567,404.3769459116983,5217.979889317115
ID283,B,1860.844844438384,364.506021724527,3722.667653312273
ID808,B,2574.683788388966,385.9802055172314,5145.054112978536
ID932,B,3327.1150053631245,407.40271853421916,6644.95440932089
ID683,B,2636.8796391032147,406.6215046977945,5276.1895829591895
ID579,A,2787.4330498136987,399.5507918878782,6363.854468432608
ID512,C,2479.2660254370962,393.1111917812701,-2089.3960908337954
ID329,B,2728.0003662137756,406.4934539764125,5457.126101246024
ID960,C,2482.0248146935514,431.5834258695773,-2026.7556340389058
ID829,B,2553.6103306467526,404.3950542476946,5110.217857890044
ID142,B,2631.633869102969,390.73460072895006,5269.040885701344
ID852,B,2204.389105612777,388.2756018807598,4407.9356304613875
ID043,C,2612.838477643352,416.4695920614155,-2210.287748496789
ID942,C,2322.264995674326,406.31914838437007,-1918.9816835440229
ID185,C,2518.3773319233615,408.7402794506245,-2108.8553304358106
ID525,B,2931.8091970230607,409.52486420925186,5868.389336549227
ID388,C,2021.8594594488425,403.47041082703566,-1633.6919153388642
ID700,C,2090.896222282456,375.77247529707876,-1699.2315844221541
ID524,C,2145.3596842118113,413.5435183476174,-1747.5258838867921
ID230,B,2570.634220666456,399.7223888975338,5123.625261192617
ID151,C,2480.408878997187,401.3242791529677,-2095.3136865744377
ID346,C,2400.2108045562723,378.6701886703082,-2019.4722756302008
ID053,C,2169.057694596207,398.1069496795187,-1784.32905693267
ID181,B,2598.132643477241,402.72824801746776,5191.005220741248
ID803,B,2433.4293112884247,386.7820328314372,4858.4435778625075
ID632,A,2436.8160008452523,415.8770189918594,5231.429360684594
ID668,B,2096.437894676944,395.3964694889655,4188.171757590343
ID056,C,2463.8413778576532,391.5516333346823,-2058.0142182079217
ID909,A,2257.5361374605004,385.08767240069346,4851.00723521775
ID794,C,2582.642367568496,411.12446121910307,-2162.4645268739473
ID338,A,2841.112445429798,373.55580008606637,6657.492789044062
ID215,B,1929.827833530362,380.94902255079177,3873.9741652072876
ID443,A,2707.664318961607,409.0454214624946,6076.110517233658
ID390,B,2496.205727541311,412.8135777267985,4987.881857906142
ID847,A,2746.758716771976,415.94381866029073,6147.59324669588
ID251,C,2463.939020948672,399.31889680447483,-2065.146579633527
ID715,C,2621.2812712812806,406.0689918310789,-2224.6296334272743
ID835,C,2528.621045478489,408.76267801475285,-2128.5658713292796
ID356,B,1885.7872060782045,405.97488998640864,3775.956486130302
ID351,A,2772.656000313,385.6887265146695,6388.619902610792
ID322,B,2269.7392867984786,386.93503057195295,4547.400432519912
ID106,B,2906.950064100085,399.6683182838992,5828.948787774127
ID673,A,2846.3403889658134,408.07819058083817,6497.799438960051
ID589,B,2725.0779659620102,399.9903902617038,5460.268394503966
ID037,A,2733.8893577078525,404.74044189612454,6184.974967629926
ID399,C,2372.7551132309995,378.5292487890891,-1984.353842825361
ID371,C,2231.56890929511,415.4374116465179,-1811.118371204882
ID401,B,2501.6651712437133,392.9649803565998,5000.57037194506
ID628,A,2813.8960500562075,405.9044311771458,6412.338859490591
ID534,B,2198.154740322469,389.2680293961498,4391.253654843744
ID461,B,2819.7544520394285,392.408742351769,5647.020859879446
ID059,B,2654.68768789903,378.44218322867283,5316.510357542858
ID785,C,2488.1409405904974,375.86461325122764,-2131.9163563685124
ID742,B,2224.2759045736393,410.8632089381407,4448.300382810055
ID319,C,2720.8445188912865,368.5918856258729,-2349.850261972131
ID409,B,2687.3253728790555,425.9186095675305,5391.601694422511
ID741,B,2483.6051449168285,414.9806835387161,4960.429655461202
ID233,C,2552.8706548556506,374.2980165995646,-2191.2632796999897
ID291,A,2677.5867630927014,400.8945545344968,6009.577896714559
ID753,A,2312.448293329971,392.07387009553713,4987.851016578638
ID466,B,2053.1148140201067,380.62203470873243,4123.353958519603
ID873,C,2709.074320411817,382.2387233409615,-2298.1574811215582
ID857,B,2253.8521961523134,382.31731631331627,4521.412100380894
ID236,B,2623.382521969799,400.4013553194433,5223.651753814378
ID619,C,2227.599718485919,398.11981449904044,-1837.3333879456022
ID392,B,3021.9669890347327,370.0159181317539,6036.279575361353
ID682,C,2682.2993536916365,393.9436530936386,-2286.108969446891
ID975,A,2643.833237257388,392.91809564201196,5979.6683893478885
ID014,A,2772.2831858575473,405.79912379630713,6305.839392671291
ID736,C,2594.494725699536,398.98623763522335,-2181.563014119034
ID533,B,2549.012170656273,405.32214125008,5094.138482511049
ID868,A,2514.5454252270056,393.54104017156413,5558.888431530552
ID698,B,2066.541587055328,409.2691632350992,4138.964127130233
ID279,A,2655.7890184455987,393.0077708157355,5997.950991541803
ID333,B,2341.419676636071,407.43559232105184,4672.0853304849425
ID159,C,2331.2602781829983,415.68892379968804,-1917.2542920298367
ID721,B,2622.251494996702,420.62472457868245,5251.578910415833
ID294,B,2483.8170671282583,413.9329062362881,5000.412848190997
ID261,C,2759.00102032922,393.8255198879017,-2378.4861510904434
ID479,A,2740.383117611629,404.32597680563134,6190.967519032913
ID446,B,2387.2968533878675,389.7768755909056,4759.454213962463
ID958,C,2167.7984019420414,393.05191544760953,-1776.9671573225592
ID644,C,2575.3119107287657,403.4023524944022,-2175.080605530952
ID406,C,2247.5415161034302,392.92124827998475,-1840.2035915168424
ID624,B,1738.4552585291067,395.87486948687786,3487.4675144097537
ID543,B,2054.6322523875033,392.43173684620274,4120.205722361808
ID555,C,2648.4613629346086,402.3619787443377,-2257.9393977469504
ID987,B,2064.2114197844217,407.2057989261022,4122.60802488407
ID591,A,2544.0247664172384,395.2878694009191,5670.33598357613
ID518,B,1959.4663930593033,405.61899274080133,3915.638090567955
ID639,A,2330.3518937386816,406.9326617963135,4955.704647028023
ID163,C,2702.95700732129,394.15982655422454,-2311.957579131393
ID105,B,2610.6861178529152,405.02289880871143,5222.397479768229
ID769,B,2603.9026206408694,399.7179934693729,5216.483765328301
ID055,A,2097.019663747375,380.15603974551726,4398.917280305749
ID237,C,2640.1122897550163,387.5846720626622,-2248.7741823056276
ID127,C,2506.709609363012,405.6426139515447,-2112.2736274959902
ID954,C,2715.058018321602,396.76645954711563,-2330.2211092401717
ID134,C,2724.4309826153944,408.8757979622137,-2337.4596602582656
ID784,B,2552.813370946598,389.4116705505815,5091.0317428625685
ID649,C,2749.0326146234197,396.78122525796766,-2348.880644840608
ID726,A,2147.9281668515982,422.7384403209682,4318.263847992648
ID717,B,2628.533034901672,412.2473131247978,5253.889612468014
ID546,A,3201.536037745242,391.63227990454067,7643.145646337834
ID068,A,2786.6188955556813,383.1622862989947,6427.15781074046
ID756,B,2395.3216654188777,407.11389683245534,4790.693060688586
ID454,A,3177.032672843331,394.2993031309466,7548.344511301428
ID102,B,2838.0787890710926,413.66486414361077,5671.456180664633
ID911,A,2198.5045414402616,382.9291457595037,4691.648889638226
ID111,B,2971.8335159462304,409.96830578226735,5951.001977692615
ID457,B,2664.7857049500226,390.9660099959602,5329.819972305993
ID831,C,2421.2786388553645,386.68951622909066,-2021.73696986202
ID759,B,2350.4417694874583,417.283469474805,4727.595431705818
ID527,C,2395.396588281984,417.89038993628634,-1981.6593284047633
ID963,C,2083.9766066833577,400.6241463293489,-1698.9361017705062
ID678,B,3158.61436268979,395.7866894627158,6320.797442494834
ID410,B,2804.0054602982877,405.62710897148855,5600.3161074111085
ID465,C,2306.444025301099,420.480780461263,-1881.5017507084033
ID558,B,2555.636881779877,400.021203351219,5116.305603829702
ID358,C,2516.096414575318,412.7999897905012,-2090.469035939583
ID636,A,2643.165388309133,398.8372485302728,5924.626330009617
ID723,B,2201.6710689384013,379.7869144899025,4420.917816674342
ID041,A,2765.7979714167996,378.20819834550974,6402.251402990364
ID192,C,2117.7533942393225,387.37069795028344,-1723.2267517280272
ID617,C,2668.3471241797283,413.503254778572,-2259.8739275787693
ID505,A,2353.377115685903,417.64594067714813,4939.067305712552
ID118,A,2045.0733342376266,397.02468146547494,4155.869227664925
ID894,B,2246.8704467627467,387.63897114370155,4484.167835796435
ID336,B,1845.487116435314,404.99474409794476,3694.47393270585
ID136,A,2376.704945887441,413.31600030991126,5073.719272138681
ID177,B,3028.808743764558,408.06641388191474,6037.385498598478
ID124,C,2660.939721068606,396.6863927041077,-2267.1411446048282
ID780,A,2269.516432166225,366.2297548280813,4993.139714481398
ID452,B,2438.5163482311987,397.7198101757498,4871.567708576951
ID665,B,2279.802171742379,407.29636725103154,4585.724711325582
ID528,A,2488.992133651849,426.5798532582284,5335.755979953095
ID039,C,2391.4586208465894,399.2538592288337,-1996.8337135126317
ID101,B,2536.068818241367,391.7019684085399,5058.024694866113
ID881,C,2662.1305709717803,420.56389495921434,-2238.523975232833
ID005,A,2732.74819236209,400.2109336893921,6190.657045094225
ID613,A,2897.605648841978,378.90694540243044,6823.490693548326
ID777,C,2371.165198389526,412.2993154967207,-1941.5376113158613
ID557,A,2409.999009115657,402.0585385058574,5208.973146916182
ID859,A,3122.898066206514,387.84246677091124,7433.015933095611
ID837,A,2403.392374522694,394.094296615842,5237.670684477204
ID385,C,2873.270808409591,407.58787036392886,-2448.2782248381195
ID969,A,2657.942242836332,397.8384241277677,5983.61775928212
ID988,C,3141.719996022015,378.4545073214662,-2759.243100821854
ID449,A,2625.1105165672,402.72622465670855,5856.930834093806
ID195,C,2608.756296862536,403.0318449255093,-2224.81702994481
ID871,B,2133.3413909411056,400.84637429251137,4276.022172810332
ID437,A,2249.538685670783,392.3695411454123,4796.161516167421
ID523,B,3017.27178018693,383.93263224071086,6056.5290122741135
ID506,C,2324.6562458964104,416.67833148039017,-1903.3018151443464
ID415,B,2980.2261053538714,411.97320693170235,5973.094007923076
ID145,C,2725.3393226408634,381.42193560791753,-2346.145345656477
ID067,B,2086.210716595226,421.74129880440097,4178.066910883699
ID354,B,2821.173703146676,391.76946265564567,5662.068610863088
ID010,C,2130.3966620721803,397.2646891629581,-1743.258432003307
ID884,B,2253.2232020184683,418.07582345499065,4513.6785279793185
ID179,C,2194.923712722392,427.5490871629601,-1776.7389801863474
ID880,B,2789.839191355615,422.3825095162834,5572.89282804031
ID445,C,2350.375176369424,414.73058086032245,-1941.41836212642
ID706,A,3268.327886320854,411.561628203388,7755.03448005574
ID542,C,2444.683890975102,424.17461765383047,-2019.1962234737152
ID155,C,2234.6326353287236,378.45850674154156,-1861.6621478326208
ID796,A,2286.388998994474,408.4205540511749,4833.338517578462
ID391,B,2103.2999839508852,401.76116555922226,4193.771959504186
ID944,A,2886.5844015872744,410.6542643416327,6606.504253784224
ID782,A,2049.177731304792,387.0935666515864,4200.889110577877
ID981,C,2758.463514621793,397.5001166170715,-2346.525790492524
ID130,C,2654.9389263064045,396.95799148391933,-2270.8798692657288
ID809,A,2060.1171313000505,405.3567186877378,4159.455922388067
ID986,A,2332.5352233297112,395.96083303378646,5013.120381792653
ID854,B,2823.9376638487684,402.11170743372946,5646.493109602948
ID469,C,2265.550607909017,383.6519912667204,-1880.6833122858823
ID246,A,2709.391096614199,402.55840150432056,6125.968233400234
ID866,C,2335.0972886444247,431.41211530595564,-1910.0520442667532
ID955,A,2456.7889364593802,416.30128739145886,5298.407860281707
ID937,C,2691.483842621705,398.63282688552323,-2286.334429476995
ID654,B,2048.938011547444,398.9906393100806,4094.897476850658
ID270,A,2469.302079666759,395.59849784059537,5403.863464382597
ID935,A,2376.3107882076933,404.4229024193813,5089.671574894779
ID092,A,2755.75723900929,374.08778023023444,6383.320378478806
ID440,B,2514.596112930849,388.9054188434693,5029.944937911144
ID962,B,2955.630770999364,386.99340069330356,5908.160166725514
ID224,B,2890.426782851464,374.492288342736,5776.939612594416
ID807,A,1857.0235683906262,386.7717564790723,3667.787139267126
ID093,B,2527.8482296890825,396.96812592141634,5051.660142628862
ID376,B,2658.8679565659604,420.78616459373046,5305.409117934768
ID550,C,2876.859402966773,396.831824456073,-2487.022906625238
ID521,A,2843.5261312817643,402.80412774357677,6507.808949644325
ID537,B,2350.7565948375236,367.6297999442251,4721.431397354215
ID108,B,2337.370742385892,408.6589578997727,4671.456470412488
ID189,A,2339.5381282555772,393.2728051679706,5060.111682858626
ID488,B,2324.651228887787,407.72217201969875,4645.479216547995
ID931,A,2775.9492863437426,389.02905958094277,6382.406893090787
ID206,C,2613.48212312335,389.76038793359083,-2218.5321650247524
ID526,A,2367.309247365178,418.04451683003924,5015.228911056272
ID128,B,2786.23223027539,380.13978840081927,5578.480026646774
ID883,C,2463.7100270408,406.10543019748593,-2058.0938470022256
ID733,A,2831.154387339037,400.91702543563446,6482.249273407532
ID749,C,2394.510517758,410.4973773437058,-1984.0015924370261
ID431,C,2284.316252399274,414.2941682844226,-1873.549183485595
ID646,A,3081.696965964921,400.50796041733844,7228.750166462755
ID819,C,2854.513667121237,397.114989130349,-2447.4622292035465
ID674,B,1933.2499526150282,407.2618230651697,3892.140463538651
ID781,C,2601.1704693928473,383.7980141836267,-2210.869278484671
ID849,B,2699.985325647164,415.92871648090215,5397.17851675683
ID139,A,2530.253967839688,384.0542196727344,5667.278426515977
ID638,A,2039.1382330319523,393.44575971149095,4127.879638649338
ID991,B,1912.3858141975356,409.0375631213574,3810.9572314621996
ID563,A,2346.014570678713,410.6563315416356,4981.979118205636
ID447,A,2207.212671745287,409.0246000728584,4584.879535253568
ID637,C,2815.9975950692688,394.6436064080402,-2403.1146962532607
ID712,A,2388.6507585381214,373.9298139547629,5305.398877210717
ID428,C,1758.2270218245408,411.5638184062441,-1363.7953325698318
ID330,B,2285.906903175856,404.3446026993836,4548.399170091044
ID778,A,2377.751206738879,375.1016931040499,5251.652034822984
ID214,A,2187.080928702759,424.06883625959216,4443.477754343562
ID965,A,2159.9501439508367,416.15346838938785,4394.06674111436
ID774,A,2712.268162172487,392.6845651092945,6180.113205386183
ID927,B,1977.862116940134,371.90979792997905,3947.940339995091
ID783,C,2082.7516714767053,407.6791322403728,-1682.2165067910712
ID109,B,1992.5663149199345,384.34879137233486,4002.476748403993
ID387,A,3162.445013402519,389.63964016680404,7545.793368087799
ID574,B,2292.846640235485,403.1583452625987,4573.422600207184
ID514,C,2453.696160421375,392.8941983685706,-2045.1457085481206
ID539,A,2309.5216936570087,411.6869407440915,4858.8433032335015
ID934,B,2449.520542895729,383.4446350952404,4905.885201848752
ID450,B,2192.2539194487026,418.53234911524737,4393.761243641146
ID468,B,2042.0185065779272,421.1968151100557,4093.9486192169893
ID115,C,2686.9430162201616,425.6117328757749,-2270.4807785727767
ID296,A,2741.096605602039,393.70283851336075,6249.737687859333
ID347,B,2296.575406178799,427.60783592378664,4588.936519454625
ID792,C,2575.9825870024088,397.5063231116048,-2185.943396458581
ID626,C,2496.0515531194837,411.729089415913,-2083.3836849911154
ID552,C,2325.159513594871,402.89338040046937,-1925.969488499461
ID585,B,3099.617415312523,412.1762951061894,6203.1512588583555
ID370,A,2336.2613933932334,409.0836503845759,4940.07444538124
ID915,A,2202.0717435437427,401.0222866688012,4631.522961564846
ID697,C,2406.217623266892,387.11378996504016,-1993.1809152241553
ID091,C,2333.8889388514267,422.6072467684036,-1919.6466263651944
ID255,C,2485.233782140293,384.43313948843,-2131.0821532640725
ID190,C,1812.5118999879523,408.3755521286754,-1393.289714935886
ID763,A,2212.444717179897,384.06669475381204,4710.004574441262
ID897,A,1538.7210928483155,411.50613946389194,2554.2571086545277
ID982,C,2411.485420414417,385.3195360247722,-2014.5982929282177
ID045,A,2556.673946117404,419.85998689184987,5571.810690602521
ID095,A,2402.0246662351656,407.12778802148125,5174.921328355362
ID386,B,3020.351771467694,403.6057690766324,6035.777589562267
ID164,B,2015.14475587871,419.89867167506054,4021.5660911406403
ID806,A,2941.6121722647176,395.7439314758062,6854.088214031244
ID548,A,2793.4522950877436,404.3293748950873,6361.906003237155
ID439,A,2298.662986633177,444.382722293322,4662.866155224958
ID323,B,2336.4829183685265,416.902696406793,4699.785868076165
ID116,A,2672.8969306949043,408.9648276802112,5966.880226351293
ID078,A,2910.4826743625918,381.9450922265974,6833.86212400141
ID238,B,3102.1553676468875,406.0649657435648,6218.014346637086
ID978,B,2321.869540747777,416.90422365500416,4644.21241414487
ID007,A,2350.5984580471163,388.1434316185585,5119.921335158985
ID687,A,2642.6647240617967,401.8114283344358,5902.599589821716
ID729,C,2626.215823629922,414.38054763488407,-2220.4933905750704
ID612,C,2486.5104525563347,409.9104781139079,-2069.0800614001514
ID359,A,2071.841511642965,407.2400562975505,4173.799793623388
ID314,A,2556.7150222987043,432.02372265993125,5526.004606648549
ID143,C,2567.3795413085095,406.3683199199413,-2135.3481396121388
ID132,C,2510.7142178057734,413.74047536456743,-2102.343948731084
