ID,Group,Feature_1,Feature_2,Feature_3
ID449,C,2607.8124160906755,424.4543296704422,-2183.358086420233
ID450,A,1985.1237104898992,401.7915868015291,3946.4131974620523
ID451,B,2785.611502406347,392.6040533697322,5571.223004812694
ID452,B,2339.4339447346806,406.1509648735203,4678.867889469361
ID453,B,2914.6300690367825,400.087806599075,5829.260138073565
ID454,A,2637.85978336512,386.29946092751044,5982.082045457808
ID455,B,2495.3040174096623,408.1977741793153,4990.6080348193245
ID456,B,2780.4236798306665,401.868221457673,5560.847359661333
ID457,A,2373.8500060693586,386.92378361876985,5186.931100114227
ID458,B,2342.208526690665,400.81592040073355,4684.41705338133
ID459,A,2438.4331118745804,382.94036827526315,5400.597494247426
ID460,C,2409.689087180573,392.92581747924623,-2016.7632697013269
ID461,A,2203.2827651019975,377.740943680118,4721.143576905402
ID462,C,2432.7360142346656,398.64846057404765,-2034.087553660618
ID463,B,2786.112574983322,377.41523036579594,5572.225149966644
ID464,B,1893.5376870577206,403.7397918247877,3787.0753741154413
ID465,B,2368.0977860256503,407.50416775764245,4736.195572051301
ID466,B,2127.8737553678225,390.61552397043886,4255.747510735645
ID467,B,2706.677072227636,432.70334827639897,5413.354144455272
ID468,B,2888.0150590654466,401.91275642650936,5776.030118130893
ID469,A,2835.3131695865463,387.0588804550679,6570.645106484299
ID470,C,2330.198968494059,393.7956537343248,-1936.4033147597343
ID471,C,1843.7895340433138,401.0381038303185,-1442.7514302129953
ID472,A,2287.0325675375234,412.83874074880816,4796.903998868529
ID473,C,2322.5272848075074,419.16930879996414,-1903.3579760075431
ID474,B,3234.6351595744363,424.6951900050269,6469.270319148873
ID475,B,2517.217063559433,410.4410828934556,5034.434127118866
ID476,A,2204.3438223549206,385.17488546590033,4687.157039735261
ID477,B,2640.337064188387,396.94122966196517,5280.674128376774
ID478,C,2900.4063308503423,427.99545572497703,-2472.4108751253652
ID479,A,2272.055337440061,404.00963569737263,4796.11783383332
ID480,A,2783.4693231022657,414.1297142509403,6279.759398052096
ID481,A,2095.9904310603597,394.35455757136555,4316.1985053242515
ID482,C,2573.098797556088,379.25179935065364,-2193.8469982054344
ID483,B,2449.650584692085,415.67424455453886,4899.30116938417
ID484,A,1964.0712706191591,374.7459783383583,4018.483920165686
ID485,C,2469.2164898672595,381.20459144847916,-2088.01189841878
ID486,C,2115.511861179036,417.7335893833262,-1697.7782717957095
ID487,C,2344.3511446834823,399.1038583081141,-1945.2472863753683
ID488,B,2757.2442790056066,430.9288800655924,5514.488558011213
ID489,C,2411.3859543767426,381.8679944175936,-2029.517959959149
ID490,C,2238.4349778533738,412.2179480286907,-1826.217029824683
ID491,C,2626.927706786927,405.1978067536521,-2221.729900033275
ID492,C,2340.5317320055933,388.11851090802503,-1952.4132210975683
ID493,C,2522.255778769811,406.24975660793115,-2116.00602216188
ID494,B,2853.784121706486,431.12173639797726,5707.568243412972
ID495,C,1952.4747834710433,422.7164644371658,-1529.7583190338776
ID496,C,2876.5028010500455,403.8932102342258,-2472.6095908158195
ID497,B,2603.799708402488,385.04023771617113,5207.599416804976
ID498,A,2542.5895839436375,400.35170404635375,5626.0102315991435
ID499,C,2754.8876639849864,385.8793886580301,-2369.008275326956
ID500,B,1794.3626350745967,421.7835242743291,3588.7252701491934
ID501,A,2240.8099514205787,384.7212765222055,4798.823471650709
ID502,C,2448.892883968007,381.14933582681994,-2067.743548141187
ID503,B,2683.665281695745,401.88346662948493,5367.33056339149
ID504,B,2441.2857128208952,387.4441200929203,4882.5714256417905
ID505,C,2354.774696700935,379.37827558171523,-1975.3964211192197
ID506,A,2574.866809186105,408.2913770726491,5683.143542195069
ID507,C,2531.3019169632485,394.78986434051893,-2136.5120526227297
ID508,C,2544.8172294386086,399.20910170595573,-2145.608127732653
ID509,C,2536.6619915037977,419.45602198646384,-2117.205969517334
ID510,A,2503.8654972646605,412.88652504156073,5447.163866586178
ID511,C,2513.9177555652022,409.86599855381263,-2104.05175701139
ID512,A,2382.7446262818753,390.3323851461097,5196.571953115077
ID513,B,2782.595765093862,418.43923757439563,5565.191530187724
ID514,C,2033.2769358204414,390.30182067287075,-1642.9751151475707
ID515,A,2234.482645081729,392.50110531046835,4740.942408692846
ID516,B,2866.1313357725408,433.22717573545236,5732.2626715450815
ID517,A,2773.7529583466844,410.56985314700125,6268.4096093050475
ID518,B,2153.270336251201,424.0406432067645,4306.540672502402
ID519,B,2372.4818469360007,423.5509804402498,4744.963693872001
ID520,B,1954.4507393836832,432.05579925076376,3908.9014787673664
ID521,B,2296.419719376051,388.74013478179046,4592.839438752102
ID522,B,2754.3226426254028,417.51282842538495,5508.6452852508055
ID523,C,2567.670130043162,395.0901596161788,-2172.579970426983
ID524,A,2220.2226020742637,391.7953120123753,4701.6912461609145
ID525,B,2716.286023689095,373.92768203161035,5432.57204737819
ID526,A,2183.50691164629,392.2355345717482,4589.343062080129
ID527,A,3085.540209773879,385.15863492748025,7330.827454684235
ID528,B,2458.9645224192805,415.62475927871617,4917.929044838561
ID529,C,2528.452825726281,413.4066544126298,-2115.046171313651
ID530,C,2262.5691599697066,397.1925079605576,-1865.376652009149
ID531,C,2687.185743277793,406.923280622059,-2280.262462655734
ID532,A,2735.097749319163,401.5190196292061,6197.698149811458
ID533,C,2881.7934880834946,423.5207702160888,-2458.272717867406
ID534,C,2105.3579139440894,381.4369904344958,-1723.9209235095936
ID535,C,2375.364895599866,397.1830053532182,-1978.1818902466478
ID536,A,2822.710117512812,408.03494740510314,6427.955615512919
ID537,C,2437.120097073944,396.86131489185925,-2040.2587821820848
ID538,B,2374.728618654555,394.8815358597064,4749.45723730911
ID539,C,2755.2564494219378,411.89409068247414,-2343.3623587394636
ID540,A,2310.444817962755,416.3812462411091,4849.42822268272
ID541,A,2655.2615426152724,381.10873157965665,6060.240969947534
ID542,B,2809.281651379369,408.38673648942665,5618.563302758738
ID543,B,2130.220684083367,393.2569186796561,4260.441368166734
ID544,C,2714.5719163504154,408.71817053076944,-2305.853745819646
ID545,C,3080.434596796261,412.3513717990857,-2668.083224997175
ID546,A,2522.619277143676,379.7255956136059,5669.229853362997
ID547,B,2371.182534091147,379.70828980133217,4742.365068182294
ID548,C,2602.767606233399,414.9388400512668,-2187.8287661821323
ID549,B,2637.147453033553,382.13372649728035,5274.294906067106
ID550,B,2314.3971620635484,399.1356301043167,4628.794324127097
ID551,A,2621.880340394573,379.5840171777302,5967.720935295069
ID552,A,2576.7738304150666,411.9698724487098,5670.472129001651
ID553,C,2049.783981607041,426.81422041434814,-1622.9697611926927
ID554,C,1867.002060007217,403.6220082541604,-1463.3800517530567
ID555,C,2008.2847931356498,381.440308610936,-1626.8444845247138
ID556,A,2042.7486876256166,421.3049286652664,4021.7214195505176
ID557,C,2547.309085370237,391.79965272488363,-2155.509432645353
ID558,B,2724.4944294320508,390.131272962208,5448.9888588641015
ID559,C,2966.491135926577,407.14160647290726,-2559.3495294536697
ID560,B,2477.956401808505,404.7129135027149,4955.91280361701
ID561,C,2705.4989764997986,420.3506590675081,-2285.1483174322902
ID562,B,2131.2783668494963,406.32660498699346,4262.5567336989925
ID563,A,2634.1887195532026,400.70844493098576,5899.023934004679
ID564,C,2589.025116428127,390.6002977275126,-2198.4248187006147
ID565,B,2469.0566876621488,386.84032719539726,4938.1133753242975
ID566,C,2425.7018315203927,397.9601933675119,-2027.7416381528808
ID567,B,2872.2997401874686,410.2561975778979,5744.599480374937
ID568,B,2788.4777567524716,404.6416495209114,5576.955513504943
ID569,C,2437.9490327649937,417.62843455006515,-2020.3205982149286
ID570,C,2754.0630034157252,385.3433704878383,-2368.719632927887
ID571,C,2261.91862301525,423.24233530670267,-1838.6762877085473
ID572,A,2984.357325416238,404.2313728874596,6931.915111811415
ID573,B,2448.52545308108,394.10937613602374,4897.05090616216
ID574,A,2809.6786326038373,420.6084898288637,6325.993448667192
ID575,A,2293.0475411380985,405.4470478502309,4851.907384163142
ID576,A,2106.8165519717145,404.54091909292043,4297.745060450541
ID577,B,2667.484528486807,391.72782489044056,5334.969056973614
ID578,C,2086.9073340827968,400.1968792189837,-1686.710454863813
ID579,A,2669.0817859774165,358.6059427132941,6214.21564436578
ID580,A,2177.183841027651,367.6681778768197,4693.2106336988545
ID581,B,2483.1644120960536,397.83852571458675,4966.328824192107
ID582,C,2399.8687069849952,386.6618390298748,-2013.2068679551205
ID583,B,2570.4907005408236,408.2075959132472,5140.981401081647
ID584,C,2645.0639880279273,389.23365461035735,-2255.83033341757
ID585,A,2799.3158809563447,427.0692971862658,6262.601156937705
ID586,B,3122.0208247289765,404.45473456992096,6244.041649457953
ID587,C,2957.0669030835006,397.0338936272856,-2560.033009456215
ID588,C,2511.5553021204546,397.7108928465931,-2113.8444092738614
ID589,A,1636.809330137099,362.9803698169221,3095.5261413266867
ID590,A,2330.2504359039453,419.10568804263704,4895.222867498651
ID591,A,2239.55810677088,380.69159776651406,4815.216331480069
ID592,C,2437.716486089792,406.7490329257203,-2030.9674531640717
ID593,A,2169.4080503698033,366.89107772752527,4673.768762471784
ID594,C,2732.244742396722,384.3178185494755,-2347.9269238472466
ID595,A,2596.844146620509,393.1575961054893,5824.744459334081
ID596,B,2735.202309434997,372.82356059309444,5470.404618869994
ID597,B,2827.061014186318,379.9883122679922,5654.122028372636
ID598,A,2318.5337167925427,422.98225994145906,4840.689850670333
ID599,B,2583.2644696577113,421.1393322907883,5166.528939315423
ID600,A,2276.889782786093,343.3528494678214,5113.9051010191715
ID601,A,2616.612879876776,394.1189958394486,5879.243660433085
ID602,A,3158.6362727194855,392.89553399725327,7511.431148172189
ID603,B,2398.0122925702694,411.18330435197055,4796.024585140539
ID604,C,2321.7871182699305,384.8271503292199,-1936.9599679407106
ID605,A,3102.7586783113866,379.37933746463267,7411.379347610995
ID606,A,2516.4843318007684,410.5950982108445,5496.477504348083
ID607,B,2437.4135176346635,405.39694012277016,4874.827035269327
ID608,C,2825.318147568477,406.93261191601204,-2418.385535652465
ID609,B,2240.2111365860055,399.6475784874405,4480.422273172011
ID610,C,2118.7836159694934,401.93974967847925,-1716.8438662910141
ID611,A,2159.6314201851583,423.51358416134065,4361.326339748772
ID612,B,1936.8950151512295,411.93108460892654,3873.790030302459
ID613,C,2259.7974380521773,393.0820253321803,-1866.715412719997
ID614,C,2243.760518423794,369.54918231642336,-1874.2113361073707
ID615,C,2590.64894194183,388.4232241114294,-2202.2257178304003
ID616,B,2596.993938689949,393.4598900822615,5193.987877379898
ID617,C,2415.244115481629,398.41368705791604,-2016.8304284237129
ID618,C,2743.9731084895107,431.04006360712174,-2312.933044882389
ID619,A,2389.556701169833,375.4403309456746,5291.468448781126
ID620,A,2471.069284514941,404.68865182659727,5389.764594411838
ID621,A,2421.058333592261,407.8298993241056,5224.025504156255
ID622,C,2357.918929072579,371.69713715066985,-1986.2217919219092
ID623,A,2245.975098834206,410.90284674742236,4683.411062765507
ID624,B,2689.5446256540963,392.84092340888367,5379.089251308193
ID625,A,2093.8083019052297,408.204110979061,4240.404350820383
ID626,B,2351.265153541271,405.3660872639783,4702.530307082542
ID627,C,2918.0094316281948,407.1598915475028,-2510.849540080692
ID628,B,2522.683034417756,381.5557584067573,5045.366068835512
ID629,A,2799.3519948812036,416.55659807266807,6315.272994280272
ID630,A,2957.053494243867,394.21212431374556,6900.099861162873
ID631,A,2363.334498012901,414.8612322263391,5015.697332907008
ID632,C,2441.853494497491,413.7912598619587,-2028.0622346355321
ID633,B,2457.5238611171812,414.7053495695504,4915.0477222343625
ID634,A,2695.3688900276948,409.8742745852442,6036.735297156863
ID635,A,2632.30849961123,410.70126048193316,5843.419196424025
ID636,B,2921.01257996203,389.35046411996274,5842.02515992406
ID637,B,2660.2401640339494,390.9471763814313,5320.480328067899
ID638,B,2180.293143541111,401.1887471178394,4360.586287082222
ID639,A,2495.4969216168925,398.86270847090026,5492.177222496177
ID640,A,3407.534487826387,398.9423455297114,8227.891735830604
ID641,C,2536.652473820081,375.32486775953845,-2161.3276060605426
ID642,B,2580.506616218461,393.7445495021173,5161.013232436922
ID643,B,2645.215434945791,404.9252416816256,5290.430869891582
ID644,B,2233.255315273294,422.8051958619578,4466.510630546588
ID645,C,2347.642382105721,395.63882675709937,-1952.0035553486216
ID646,B,2396.177959114361,386.11714597281616,4792.355918228722
ID647,B,2650.405469086796,401.3402345183229,5300.810938173592
ID648,B,2797.2947381165586,385.24812129792303,5594.589476233117
ID649,A,3130.0389260776374,407.0013969953916,7355.109793255954
ID650,C,2705.6975993472834,413.98947929017544,-2291.708120057108
ID651,B,2149.362866535215,420.2488175852116,4298.72573307043
ID652,A,2391.927578163769,412.54732382108955,5113.046115385859
ID653,C,2963.4032438247496,401.29322352713154,-2562.110020297618
ID654,A,2755.1608788186954,407.4229795422299,6228.367738744937
ID655,B,2012.4147796596549,393.2812421045559,4024.8295593193097
ID656,C,2220.4987725261926,394.82026540311824,-1825.6785071230743
ID657,A,2601.7295557083053,376.3944814284146,5923.2162599828425
ID658,A,3188.1222841194763,415.0088533194636,7489.322585761111
ID659,B,2861.628601551638,422.92597471110537,5723.257203103276
ID660,C,2673.5864140960075,388.81898662191696,-2284.7674274740907
ID661,C,2430.5238569054627,379.1782676848547,-2051.345589220608
ID662,B,2766.012083827393,384.8889460694425,5532.024167654786
ID663,C,2585.1307533365575,402.4711181512672,-2182.6596351852904
ID664,A,2867.466044206233,398.2547308658912,6611.124478289243
ID665,B,1685.5222825476621,387.0102478691494,3371.0445650953243
ID666,B,2394.0283294870733,378.12580362454196,4788.056658974147
ID667,B,1947.6802471120136,389.4787719180559,3895.360494224027
ID668,A,2872.8734306348006,379.16711009790777,6722.784741414862
ID669,C,2587.474916198889,412.98802437027064,-2174.4868918286184
ID670,C,2357.4611167723733,390.14825571587255,-1967.3128610565009
ID671,B,2325.6588008583594,411.45229832217484,4651.317601716719
ID672,C,2307.761157766675,397.044340886059,-1910.7168168806159
ID673,C,2438.247807319649,383.0152653396859,-2055.232541979963
ID674,B,2214.269270009688,403.77745525518014,4428.538540019376
ID675,B,2434.0602719844546,402.19066006799363,4868.120543968909
ID676,B,2491.9892116394058,404.2888137208089,4983.9784232788115
ID677,B,2188.620399498423,385.5616987753639,4377.240798996846
ID678,B,2638.5146209037084,408.77275049441204,5277.029241807417
ID679,A,2752.649440390776,389.44839697906417,6310.706336277006
ID680,B,2106.24649969561,414.1272404005871,4212.49299939122
ID681,C,2078.3356646794928,407.4586507462351,-1670.8770139332578
ID682,A,2801.924148160914,411.0634430269635,6350.455229347925
ID683,A,2188.39646937074,410.7019622527677,4511.67959684838
ID684,A,2845.8344634628634,383.03297331692266,6622.338523803977
ID685,A,2524.4433955800955,403.5256549158963,5555.701912160805
ID686,C,2497.946601801221,387.27434513366467,-2110.672256667556
ID687,B,2379.7917501600355,393.5048469486571,4759.583500320071
ID688,C,1998.0751390917014,392.6446075994569,-1605.4305314922444
ID689,B,2446.6900979507486,388.4772151930707,4893.380195901497
ID690,C,1941.8455047251161,394.4222133937841,-1547.4232913313322
ID691,C,2463.75423242007,403.19127563077814,-2060.562956789292
ID692,A,2090.9818365351703,419.73951686217066,4174.247925294658
ID693,C,2502.5914676389034,385.96459064655113,-2116.626876992352
ID694,C,2666.558073150932,406.96760968753097,-2259.590463463401
ID695,C,2409.295656798515,407.9646701473325,-2001.3309866511827
ID696,B,2333.1466977228943,399.5951943685502,4666.2933954457885
ID697,C,2784.667198641907,368.77851281482737,-2415.8886858270794
ID698,A,2376.871249240535,395.41108061107604,5153.558344666224
ID699,B,2155.590322102946,395.7789543739169,4311.180644205892
ID700,B,2752.4621958150747,409.1464664607087,5504.924391630149
ID701,B,2690.416692105371,409.8047204890557,5380.833384210742
ID702,C,2405.158256635952,400.7935593667514,-2004.3646972692006
ID703,C,2320.8708478055696,390.6518538829683,-1930.2189939226014
ID704,B,3040.4008301351355,415.53894428324077,6080.801660270271
ID705,C,2233.4762695601216,389.16890899967837,-1844.3073605604432
ID706,A,1774.792397122228,358.92973683241473,3529.7285072046107
ID707,B,2142.449982153545,420.9236454113435,4284.89996430709
ID708,C,2084.581123012145,415.5526337079208,-1669.028489304224
ID709,C,2567.9874558638026,405.2126770757003,-2162.774778788102
ID710,A,2765.0589947574244,382.5159515871409,6382.597226336569
ID711,C,2663.2959402633574,401.6681307052937,-2261.6278095580637
ID712,A,2817.655719311838,415.3672609082142,6376.130853394441
ID713,C,2711.926347129783,398.3741325862447,-2313.5522145435384
ID714,C,2399.4334807927958,401.0469792757563,-1998.3865015170395
ID715,B,2300.8250203128746,408.75077683739914,4601.650040625749
ID716,A,2080.004410676782,363.10362711819545,4424.495096439368
ID717,B,2718.0432354199374,425.0265534439049,5436.086470839875
ID718,A,2005.5702639833335,393.8739940819719,4047.340821540141
ID719,B,2793.261281641404,398.91364202241886,5586.522563282808
ID720,C,2738.1958392954043,387.9140256533117,-2350.281813642093
ID721,B,2915.3312772540676,408.2232293810879,5830.662554508135
ID722,C,2493.212834023637,371.4483244532894,-2121.7645095703474
ID723,B,2225.2919821781675,391.33568627497016,4450.583964356335
ID724,B,2345.204492458855,423.00145451587827,4690.40898491771
ID725,B,2780.734760841185,427.6061110886152,5561.46952168237
ID726,A,2251.8850766692112,401.3424105776896,4748.943177119186
ID727,C,2673.0583602180695,411.19363817414956,-2261.8647220439198
ID728,C,2263.114350275696,409.9045407833352,-1853.2098094923606
ID729,B,2674.2548912526063,383.276831784142,5348.509782505213
ID730,C,1964.9406139643374,404.4765324934765,-1560.464081470861
ID731,C,2508.679753803554,396.35904141730015,-2112.320712386254
ID732,B,2369.3963251290893,410.3991510447643,4738.792650258179
ID733,B,3082.8137124713685,388.1798607143616,6165.627424942737
ID734,C,2484.4426837385895,387.15859550777583,-2097.2840882308137
ID735,A,2698.224392779183,385.4934424348189,6167.205966163454
ID736,B,3044.156807433378,413.75398032556797,6088.313614866756
ID737,C,2601.029971708025,371.7873835367561,-2229.242588171269
ID738,A,2619.4855564500963,400.9486455735122,5853.713441482729
ID739,B,2878.2438608453995,405.9038408332999,5756.487721690799
ID740,B,2296.432920340184,399.2927610716333,4592.865840680368
ID741,B,2580.420769873763,369.6352254606579,5160.841539747526
ID742,B,2040.816525397828,404.05946534387556,4081.633050795656
ID743,B,2715.5404184219815,428.0590239539476,5431.080836843963
ID744,A,2334.5675784994455,395.6884409596779,5025.260530699947
ID745,A,2889.6789212564863,401.9447783504432,6659.312872017243
ID746,C,2682.420891303671,408.7442038882217,-2273.676687415449
ID747,A,2623.027142662469,416.6262859885629,5785.949998044593
ID748,C,2632.1137156710333,386.9724543055379,-2245.1412613654957
ID749,C,2570.132249444834,412.677319706055,-2157.454929738779
ID750,C,1982.58699416306,382.02119881709353,-1600.5657953459663
ID751,B,2944.1674127164174,366.0905086335038,5888.334825432835
ID752,A,2235.3873835554605,387.82860588550807,4767.019121238841
ID753,B,2520.4753059921836,385.3568042008778,5040.950611984367
ID754,A,2605.437767641606,395.2902568127279,5839.8620188611785
ID755,B,2877.1220072289834,407.83297783778505,5754.244014457967
ID756,C,2499.1020881064965,423.06042203570024,-2076.041666070796
ID757,A,2764.215865923748,431.1327190348405,6136.984002597041
ID758,A,2674.5976459428643,416.16588192572027,5942.963528199993
ID759,C,1946.9712043042318,378.738428568821,-1568.2327757354108
ID760,A,2650.4938328616586,387.1337872307778,6015.812562431087
ID761,C,2264.740532453238,382.2044010626514,-1882.5361313905864
ID762,C,2664.93753502252,391.3648861218122,-2273.572648900708
ID763,A,2570.8975706836845,389.8716714657985,5763.334354722061
ID764,C,1720.0551379150352,392.6101759488551,-1327.44496196618
ID765,A,2722.540035315726,422.0876978062859,6057.181616915749
ID766,B,2532.0174563941514,390.5743455019491,5064.034912788303
ID767,B,2144.7195661623437,406.20774999187915,4289.439132324687
ID768,A,3217.956383149663,380.73802843089885,7750.179007294494
ID769,C,2692.797348243383,405.07717779941464,-2287.7201704439685
ID770,C,3077.420330813299,398.3938657791205,-2679.0264650341787
ID771,B,2924.2813617617517,380.3289749175953,5848.562723523503
ID772,A,2928.3991231598325,380.6584220569522,6881.905259194737
ID773,C,2934.818815433574,410.62596404109047,-2524.1928513924836
ID774,A,2330.0214401182106,405.466653780132,4962.731051453971
ID775,B,2752.451451072562,370.1221409159478,5504.902902145124
ID776,A,2791.3995495142785,404.0708931191457,6353.844182947107
ID777,A,2466.4408263240666,399.786459037876,5400.39018378282
ID778,A,2384.0929604261064,394.6845906923786,5178.855927816427
ID779,C,2985.1165266269277,396.9485152163259,-2588.1680114106016
ID780,C,2568.0675131544535,401.8656602307306,-2166.201852923723
ID781,A,2274.469721282271,387.21726692056444,4887.322829243991
ID782,B,2720.886999424739,389.89364140861767,5441.773998849478
ID783,B,2673.5538817576016,425.3522566513505,5347.107763515203
ID784,B,2420.7184412604115,386.06165268269797,4841.436882520823
ID785,C,2113.515937349639,401.82011820882104,-1711.695819140818
ID786,C,2441.350667515872,396.8886187345121,-2044.46204878136
ID787,B,2581.3804677512635,399.13565114955446,5162.760935502527
ID788,B,2815.5198297808342,414.37840196170214,5631.0396595616685
ID789,A,2451.061210747168,375.53389997631973,5475.5141323599055
ID790,C,2492.7902826283816,381.94844648597365,-2110.841836142408
ID791,C,2283.7821842625967,404.14509853774035,-1879.6370857248564
ID792,B,3032.7237263753996,413.8796818992697,6065.447452750799
ID793,C,2619.0010163143174,380.0506736539986,-2238.9503426603187
ID794,B,2962.8418381553042,412.62375654671416,5925.6836763106085
ID795,B,2977.639015718543,388.3963014709535,5955.278031437086
ID796,B,2287.40449732639,374.50383280685776,4574.80899465278
ID797,A,2719.9022416288526,407.61780468869324,6121.617701443091
ID798,C,2525.8069458327745,401.44319710448275,-2124.3637487282917
ID799,C,2994.209879440659,407.8184336840534,-2586.391445756605
ID800,A,2525.804270805519,384.7356377786522,5653.734623523296
